"","curs","Any","codi_centre","nom_complet","codi_naturalesa","nom_naturalesa","codi_titularitat","nom_titularitat","codi_delegacio","nom_delegacio","codi_comarca","nom_comarca","codi_municipi","codi_municipi_6","nom_municipi","codi_districte_minicial","nom_dm","UTM_X","UTM_Y","nom_ensenyament","nivell","nom_grups","mixt","nombre_places","places_ofertades","assignacions","assig_1a","assig_altres","georeferencia","edat","num_dona","num_home","num_total","lng","lat","% ocupades","% infants del municipi"
"346","2020/2021","2020","8018583","Cultura","2","Privat","26","Societats Mercantils","208","Barcelona Comarques","13","Barcelones","08101","81017","L'Hospitalet de Llobregat","2","Collblanc - Torrassa","426310.926","4578806.357","Educacio secundaria obligatoria","1","1","FALSE",30,4,4,4,0,"(41.35739036, 2.119036853)",12,1232,1276,2508,"2.125818077","41.370690488",13.3,100
"347","2020/2021","2020","8026282","Mestral","2","Privat","21","Cooperatives","308","Baix Llobregat","11","Baix Llobregat","08211","82114","Sant Feliu de Llobregat","0","0","405977.645","4623154.829","Educacio secundaria obligatoria","1","1","FALSE",30,5,3,5,2,"(41.75465854, 1.86904823)",12,276,279,555,"2.049649866","41.393371387",10,100
"348","2020/2021","2020","8015429","Mare del Divi Pastor","2","Privat","24","Ordes i Congregacions Catolics","1060","Catalunya Central","6","Anoia","08044","80446","Capellades","0","0","390184.293","4640889.497","Educacio secundaria obligatoria","1","1","FALSE",30,4,2,2,0,"(41.91232414, 1.67583462)",12,34,25,59,"1.688077892","41.530264797",6.7,100
"349","2020/2021","2020","8026683","Institut Francesc Ferrer i Guardia","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08217","82172","Sant Joan Despi","0","0","423370.085","4582123.688","Educacio secundaria obligatoria","1","4","FALSE",120,112,120,120,0,"(41.38699342, 2.083463631)",12,216,206,422,"2.063897327","41.369367347",100,100
"350","2020/2021","2020","8003087","Sant Joan Baptista","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","1","Ciutat vella","432199.511","4581527.268","Educacio secundaria obligatoria","1","1","FALSE",30,8,6,8,2,"(41.38241429, 2.189124406)",12,6615,7082,13697,"2.189124406","41.382414286",20,100
"351","2020/2021","2020","8019502","Escola Pia d'Igualada","2","Privat","24","Ordes i Congregacions Catolics","1060","Catalunya Central","6","Anoia","08102","81022","Igualada","0","0","384566.259","4603898.189","Educacio secundaria obligatoria","1","4","FALSE",120,70,70,70,0,"(41.57843782, 1.615287515)",12,250,255,505,"1.610369155","41.580438034",58.3,100
"352","2020/2021","2020","8020759","Sagrada Familia","2","Privat","24","Ordes i Congregacions Catolics","508","Maresme-Valles Oriental","21","Maresme","08118","81189","El Masnou","0","0","418873.08","4605361.847","Educacio secundaria obligatoria","1","1","FALSE",30,5,5,5,0,"(41.59583927, 2.026555845)",12,125,111,236,"2.312804803","41.477700146",16.7,100
"353","2020/2021","2020","8021144","Maristes Valldemia","2","Privat","22","Fundacions","508","Maresme-Valles Oriental","21","Maresme","08121","81213","Mataro","0","0","452345.605","4598862.717","Educacio secundaria obligatoria","1","4","FALSE",120,16,11,16,5,"(41.54000139, 2.428683566)",12,738,748,1486,"2.442612319","41.544034061",9.2,100
"354","2020/2021","2020","8016461","El Pilar","2","Privat","26","Societats Mercantils","308","Baix Llobregat","11","Baix Llobregat","08073","80734","Cornella de Llobregat","0","0","423091.095","4578724.772","Educacio secundaria obligatoria","1","1","FALSE",30,3,3,3,0,"(41.35635448, 2.080558326)",12,459,494,953,"2.079576561","41.360556314",10,100
"355","2020/2021","2020","8013202","Institut Montserrat","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","5","Sarria - Sant Gervasi","428511.988","4583519.826","Educacio secundaria obligatoria","1","4","FALSE",120,118,118,118,0,"(41.4000413, 2.144792031)",12,6615,7082,13697,"2.143080102","41.401839877",98.3,100
"356","2020/2021","2020","8021740","La Salle Montcada","2","Privat","24","Ordes i Congregacions Catolics","408","Valles Occidental","40","Valles Occident","08125","81252","Montcada i Reixac","0","0","403514.832","4607163.054","Educacio secundaria obligatoria","1","3","FALSE",90,58,52,58,6,"(41.6103521, 1.842015102)",12,198,237,435,"2.18765505","41.488524405",57.8,100
"357","2020/2021","2020","8004195","Sant Gregori","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","5","Sarria - Sant Gervasi","426885.456","4584910.071","Educacio secundaria obligatoria","1","2","FALSE",60,7,7,7,0,"(41.41241634, 2.125168104)",12,6615,7082,13697,"2.125168104","41.412416344",11.7,100
"358","2020/2021","2020","8013111","Institut Jaume Balmes","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","2","Eixample","502324.817","4625684.062","Educacio secundaria obligatoria","1","4","FALSE",108,106,101,106,5,"(41.413373, 2.178278)",12,6615,7082,13697,"2.167134816","41.392573575",93.5,100
"359","2020/2021","2020","8015867","Frangoal","2","Privat","26","Societats Mercantils","308","Baix Llobregat","11","Baix Llobregat","08056","80569","Castelldefels","0","0","414539.847","4570903.226","Educacio secundaria obligatoria","1","3","FALSE",90,11,7,11,4,"(41.2850492, 1.979443076)",12,363,405,768,"1.983757495","41.288520611",7.8,100
"360","2020/2021","2020","8000499","Sant Domenec Savio","2","Privat","24","Ordes i Congregacions Catolics","208","Barcelona Comarques","13","Barcelones","08015","80155","Badalona","0","0","436462.567","4588287.268","Educacio secundaria obligatoria","1","3","FALSE",90,14,14,14,0,"(41.44364819, 2.239395027)",12,1179,1307,2486,"2.239395027","41.443648185",15.6,100
"361","2020/2021","2020","8020826","Institut Maremar","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","21","Maresme","08118","81189","El Masnou","0","0","453548.601","4598341.413","Educacio secundaria obligatoria","1","2","FALSE",60,57,57,57,0,"(41.53537677, 2.443145597)",12,125,111,236,"2.321355088","41.485321887",95,100
"362","2020/2021","2020","8017451","Santo Angel","2","Privat","26","Societats Mercantils","308","Baix Llobregat","11","Baix Llobregat","08089","80898","Gava","0","0","407468.241","4652739.256","Educacio secundaria obligatoria","1","3","FALSE",90,11,9,11,2,"(42.02124535, 1.882340112)",12,257,287,544,"1.992964301","41.304251443",10,100
"363","2020/2021","2020","8009235","Santisima Trinidad","2","Privat","22","Fundacions","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","9","Sant Andreu","434094.208","4584028.238","Educacio secundaria obligatoria","1","1","FALSE",30,6,1,2,1,"(41.40509737, 2.211510212)",12,6615,7082,13697,"2.191191056","41.450449907",3.3,100
"364","2020/2021","2020","43010372","Institut La Talaia","1","Public","1","Departament d'Ensenyament","143","Tarragona","12","Baix Penedes","43037","430379","Calafell","0","0","383270.141","4561806.42","Educacio secundaria obligatoria","1","5","FALSE",150,137,118,122,4,"(41.1992153, 1.60785472)",12,145,171,316,"1.60785472","41.199215302",78.7,100
"365","2020/2021","2020","43009850","Institut Ernest Lluch i Marti","1","Public","1","Departament d'Ensenyament","143","Tarragona","12","Baix Penedes","43051","430516","Cunit","0","0","384527.77","4561369.17","Educacio secundaria obligatoria","1","5","FALSE",150,138,118,123,5,"(41.19545803, 1.622931849)",12,81,73,154,"1.622931849","41.195458034",78.7,100
"366","2020/2021","2020","17007609","Institut Olivar Gran","1","Public","1","Departament d'Ensenyament","117","Girona","2","Alt Emporda","17066","170669","Figueres","0","0","485267.962","4646555.37","Educacio secundaria obligatoria","1","5","FALSE",135,133,130,135,5,"(41.97085307, 2.822195841)",12,250,314,564,"2.960603804","42.256987378",96.3,100
"367","2020/2021","2020","8030959","Sant Miquel dels Sants","2","Privat","22","Fundacions","1060","Catalunya Central","24","Osona","08298","82981","Vic","0","0","416855.623","4574815.681","Educacio secundaria obligatoria","1","3","FALSE",90,14,8,15,7,"(41.32052818, 2.006559129)",12,289,307,596,"2.255530175","41.933012421",8.9,100
"368","2020/2021","2020","8035325","Institut Torrent de les Bruixes","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08245","82457","Santa Coloma de Gramenet","2","Santa Coloma de Gramenet 2","433270.35","4584888.182","Educacio secundaria obligatoria","1","4","FALSE",120,120,119,120,1,"(41.41277469, 2.201559751)",12,634,745,1379,"2.215100416","41.457444547",99.2,100
"369","2020/2021","2020","8030431","Vedruna Tona","2","Privat","22","Fundacions","1060","Catalunya Central","24","Osona","08283","82830","Tona","0","0","388517.184","4599315.212","Educacio secundaria obligatoria","1","2","FALSE",60,9,9,9,0,"(41.5377295, 1.663519768)",12,47,57,104,"2.225429528","41.851182744",15,100
"370","2020/2021","2020","17005251","Institut El Pedro","1","Public","1","Departament d'Ensenyament","117","Girona","2","Alt Emporda","17062","170622","L'Escala","0","0","483131.19","4647382.535","Educacio secundaria obligatoria","1","4","FALSE",120,115,114,114,0,"(41.97826022, 2.796383096)",12,50,47,97,"3.130718995","42.123306005",95,85.1
"371","2020/2021","2020","8034187","Institut Domenec Perramon","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","21","Maresme","08007","80076","Arenys de Munt","0","0","452676.472","4598181.068","Educacio secundaria obligatoria","1","3","FALSE",90,90,88,90,2,"(41.53388145, 2.432703718)",12,52,51,103,"2.53675033","41.619058281",97.8,100
"372","2020/2021","2020","17005649","Institut Cendrassos","1","Public","1","Departament d'Ensenyament","117","Girona","2","Alt Emporda","17066","170669","Figueres","0","0","448085.759","4684855.799","Educacio secundaria obligatoria","1","5","FALSE",135,129,78,127,49,"(42.31421098, 2.370042429)",12,250,314,564,"2.965560369","42.273683802",57.8,100
"373","2020/2021","2020","8053364","Institut Josep Mestres i Busquets","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08301","83015","Viladecans","0","0","411390.766","4585913.526","Educacio secundaria obligatoria","1","4","FALSE",120,118,100,117,17,"(41.41989461, 1.939651488)",12,455,422,877,"2.01175343","41.313523827",83.3,100
"374","2020/2021","2020","8045483","Institut Vila de Gracia","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","6","Gracia","478116.152","4610455.754","Educacio secundaria obligatoria","1","2","FALSE",60,57,57,57,0,"(41.64554224, 2.737211987)",12,6615,7082,13697,"2.155227083","41.398513919",95,100
"375","2020/2021","2020","8063813","Institut Creu de Saba","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08147","81477","Olesa de Montserrat","0","0","472672.448","4620387.119","Educacio secundaria obligatoria","1","3","FALSE",90,87,87,87,0,"(41.73482609, 2.671388309)",12,156,142,298,"1.884470104","41.545830837",96.7,100
"376","2020/2021","2020","8075670","Institut Escola Trinitat Nova","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","8","Nou Barris","430440.153","4608626.317","Educacio secundaria obligatoria","1","2","FALSE",54,12,2,7,5,"(41.62633148, 2.164955016)",12,6615,7082,13697,"2.184566589","41.448702464",3.7,100
"377","2020/2021","2020","8044168","Institut Pla de les Moreres","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","6","Anoia","08302","83020","Vilanova del Cami","0","0","434889.092","4587614.186","Educacio secundaria obligatoria","1","5","FALSE",150,150,123,127,4,"(41.43745986, 2.220633195)",12,91,91,182,"1.641427358","41.568262882",82,100
"378","2020/2021","2020","25010334","Institut Escola Magraners","1","Public","1","Departament d'Ensenyament","125","Lleida","33","Segria","25120","251207","Lleida","0","0","383541","4665622","Educacio secundaria obligatoria","1","1","FALSE",27,12,1,1,0,"(42.13406, 1.590837)",12,757,797,1554,NA,NA,3.7,100
"379","2020/2021","2020","43002511","Puigcerver","2","Privat","26","Societats Mercantils","143","Tarragona","8","Baix Camp","43123","431233","Reus","0","0","341233.559","4557350.014","Educacio secundaria obligatoria","1","2","FALSE",60,7,10,10,0,"(41.15194459, 1.107899904)",12,707,684,1391,"1.111893642","41.143417329",16.7,100
"380","2020/2021","2020","8053236","Institut Rovira-Forns","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08260","82606","Santa Perpetua de Mogoda","0","0","440835.266","4607613.371","Educacio secundaria obligatoria","1","5","FALSE",150,145,145,145,0,"(41.61804703, 2.289835286)",12,167,189,356,"2.178554412","41.529523422",96.7,100
"381","2020/2021","2020","8033924","Institut Pius Font i Quer","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","7","Bages","08113","81136","Manresa","0","0","425949.123","4595808.959","Educacio secundaria obligatoria","1","5","FALSE",150,149,114,149,35,"(41.51049073, 2.112628727)",12,447,453,900,"1.836230836","41.74051723",76,100
"382","2020/2021","2020","8030479","Brianxa","2","Privat","21","Cooperatives","508","Maresme-Valles Oriental","21","Maresme","08284","82845","Tordera","0","0","468075.268","4605557.438","Educacio secundaria obligatoria","1","1","FALSE",30,2,1,2,1,"(41.60108394, 2.616901363)",12,103,103,206,"2.729176642","41.694674241",3.3,100
"383","2020/2021","2020","25009186","Institut La Valira","1","Public","1","Departament d'Ensenyament","125","Lleida","4","Alt Urgell","25203","252038","La Seu d'Urgell","0","0","373125.652","4690658.192","Educacio secundaria obligatoria","1","2","FALSE",60,57,51,56,5,"(42.35784673, 1.459382709)",12,60,74,134,"1.448751148","42.354161306",85,100
"384","2020/2021","2020","25002234","Santa Anna","2","Privat","24","Ordes i Congregacions Catolics","125","Lleida","33","Segria","25120","251207","Lleida","0","0","301223.046","4609654.594","Educacio secundaria obligatoria","1","2","FALSE",60,10,4,4,0,"(41.61386368, 0.614274691)",12,757,797,1554,"0.619357036","41.612942342",6.7,100
"385","2020/2021","2020","8073031","Institut Neus Catala","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08073","80734","Cornella de Llobregat","0","0","433206.037","4583494.454","Educacio secundaria obligatoria","1","2","FALSE",54,52,51,52,1,"(41.40021642, 2.200944109)",12,459,494,953,"2.083605031","41.363363326",94.4,100
"386","2020/2021","2020","17009898","Institut Escola Lloret de Mar","1","Public","1","Departament d'Ensenyament","117","Girona","34","Selva","17095","170950","Lloret de Mar","0","0","492742.862","4682178.791","Educacio secundaria obligatoria","1","3","FALSE",90,5,5,5,0,"(42.29179792, 2.911968734)",12,198,206,404,"2.828011129","41.695002762",5.6,100
"387","2020/2021","2020","8037747","Avenc","2","Privat","22","Fundacions","408","Valles Occidental","40","Valles Occident","08205","82055","Sant Cugat del Valles","0","0","422388.011","4579590.434","Educacio secundaria obligatoria","1","3","FALSE",90,10,10,10,0,"(41.3640836, 2.072043297)",12,619,657,1276,"2.092328959","41.462340442",11.1,100
"388","2020/2021","2020","8028485","Sagrada Familia","2","Privat","24","Ordes i Congregacions Catolics","408","Valles Occidental","40","Valles Occident","08260","82606","Santa Perpetua de Mogoda","0","0","417228.288","4582854.691","Educacio secundaria obligatoria","1","3","FALSE",90,11,11,11,0,"(41.39296853, 2.009914564)",12,167,189,356,"2.182884821","41.529980522",12.2,100
"389","2020/2021","2020","8035258","Institut Apel.les Mestres","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08101","81017","L'Hospitalet de Llobregat","1","Centre - Sant Josep - Santfeliu","434952.886","4588947.912","Educacio secundaria obligatoria","1","3","FALSE",90,90,74,79,5,"(41.44947752, 2.221253117)",12,1232,1276,2508,"2.090638998","41.364729281",82.2,100
"390","2020/2021","2020","8052797","Institut Salvador Espriu","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","10","Sant Marti","436938.392","4606436.067","Educacio secundaria obligatoria","1","4","FALSE",120,117,114,117,3,"(41.6071452, 2.24318819)",12,6615,7082,13697,"2.187400272","41.404469365",95,100
"391","2020/2021","2020","25006471","Institut Aubenc","1","Public","1","Departament d'Ensenyament","125","Lleida","4","Alt Urgell","25149","251497","Oliana","0","0","322114.351","4683632.371","Educacio secundaria obligatoria","1","1","FALSE",30,30,22,22,0,"(42.28462337, 0.842487486)",12,8,4,12,"1.314303303","42.069107173",73.3,54.5
"392","2020/2021","2020","43006708","Institut Joan Segura i Valls","1","Public","1","Departament d'Ensenyament","143","Tarragona","16","Conca de Barber","43139","431397","Santa Coloma de Queralt","0","0","365901.209","4556537.437","Educacio secundaria obligatoria","1","1","FALSE",30,29,28,28,0,"(41.14908113, 1.401935031)",12,12,11,23,"1.382268657","41.531691678",93.3,82.1
